data_folder,threshold,data_id,seed,pytorch_verified_energy,pytorch_reported_energy,energy_difference,pytorch_result_file,status
1_data_1000,1e-5,data_4,3,-20711.580078125,-20711.58203125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_4/pytorch_3,MATCH
1_data_1000,1e-5,data_4,4,-20823.234375,-20823.234375,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_4/pytorch_4,MATCH
1_data_1000,1e-5,data_4,5,-20705.375,-20705.376953125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_4/pytorch_5,MATCH
1_data_1000,1e-5,data_5,1,-18888.30078125,-18888.298828125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_5/pytorch_1,MATCH
1_data_1000,1e-5,data_5,2,-18815.19140625,-18815.189453125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_5/pytorch_2,MATCH
1_data_1000,1e-5,data_5,3,-18827.2421875,-18827.240234375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_5/pytorch_3,MATCH
1_data_1000,1e-5,data_5,4,-18829.4453125,-18829.4453125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_5/pytorch_4,MATCH
1_data_1000,1e-5,data_5,5,-18770.435546875,-18770.43359375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_5/pytorch_5,MATCH
1_data_1000,1e-6,data_1,1,-19793.806640625,-19793.806640625,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_1/pytorch_1,MATCH
1_data_1000,1e-6,data_1,2,-19773.873046875,-19773.875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_1/pytorch_2,MATCH
1_data_1000,1e-6,data_1,3,-19925.984375,-19925.982421875,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_1/pytorch_3,MATCH
1_data_1000,1e-6,data_1,4,-19938.8125,-19938.8125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_1/pytorch_4,MATCH
1_data_1000,1e-6,data_1,5,-19649.115234375,-19649.1171875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_1/pytorch_5,MATCH
1_data_1000,1e-6,data_2,1,-18999.970703125,-18999.970703125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_2/pytorch_1,MATCH
1_data_1000,1e-6,data_2,2,-19080.171875,-19080.171875,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_2/pytorch_2,MATCH
1_data_1000,1e-6,data_2,3,-19107.23046875,-19107.23046875,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_2/pytorch_3,MATCH
1_data_1000,1e-6,data_2,4,-19150.76171875,-19150.759765625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_2/pytorch_4,MATCH
1_data_1000,1e-6,data_2,5,-19106.5078125,-19106.5078125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_2/pytorch_5,MATCH
1_data_1000,1e-6,data_3,1,-19618.4140625,-19618.4140625,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_3/pytorch_1,MATCH
1_data_1000,1e-6,data_3,2,-19570.7890625,-19570.7890625,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_3/pytorch_2,MATCH
1_data_1000,1e-6,data_3,3,-19610.08203125,-19610.083984375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_3/pytorch_3,MATCH
1_data_1000,1e-6,data_3,4,-19592.578125,-19592.578125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_3/pytorch_4,MATCH
1_data_1000,1e-6,data_3,5,-19706.61328125,-19706.611328125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_3/pytorch_5,MATCH
1_data_1000,1e-6,data_4,1,-20802.0546875,-20802.0546875,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_4/pytorch_1,MATCH
1_data_1000,1e-6,data_4,2,-20831.318359375,-20831.318359375,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_4/pytorch_2,MATCH
1_data_1000,1e-6,data_4,3,-20711.580078125,-20711.58203125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_4/pytorch_3,MATCH
1_data_1000,1e-6,data_4,4,-20823.234375,-20823.234375,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_4/pytorch_4,MATCH
1_data_1000,1e-6,data_4,5,-20705.375,-20705.376953125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_4/pytorch_5,MATCH
1_data_1000,1e-6,data_5,1,-18929.39453125,-18929.39453125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_5/pytorch_1,MATCH
1_data_1000,1e-6,data_5,2,-18815.19140625,-18815.189453125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_5/pytorch_2,MATCH
1_data_1000,1e-6,data_5,3,-18827.2421875,-18827.240234375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_5/pytorch_3,MATCH
1_data_1000,1e-6,data_5,4,-18829.4453125,-18829.4453125,0.0,../1_solve/solution/1_data_1000/thr_1e-6/data_5/pytorch_4,MATCH
1_data_1000,1e-6,data_5,5,-18770.435546875,-18770.43359375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-6/data_5/pytorch_5,MATCH
2_data_6000,1e-1,data_1,1,-278578.90625,-278578.9375,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_1/pytorch_1,MATCH
2_data_6000,1e-1,data_1,2,-279030.75,-279030.75,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_1/pytorch_2,MATCH
2_data_6000,1e-1,data_1,3,-277660.3125,-277660.3125,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_1/pytorch_3,MATCH
2_data_6000,1e-1,data_1,4,-278480.875,-278480.90625,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_1/pytorch_4,MATCH
2_data_6000,1e-1,data_1,5,-278502.71875,-278502.75,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_1/pytorch_5,MATCH
2_data_6000,1e-1,data_2,1,-280173.78125,-280173.75,-0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_2/pytorch_1,MATCH
2_data_6000,1e-1,data_2,2,-279559.90625,-279559.90625,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_2/pytorch_2,MATCH
2_data_6000,1e-1,data_2,3,-279470.5,-279470.5,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_2/pytorch_3,MATCH
2_data_6000,1e-1,data_2,4,-279159.25,-279159.25,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_2/pytorch_4,MATCH
2_data_6000,1e-1,data_2,5,-279044.3125,-279044.3125,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_2/pytorch_5,MATCH
2_data_6000,1e-1,data_3,1,-283122.6875,-283122.6875,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_3/pytorch_1,MATCH
2_data_6000,1e-1,data_3,2,-283299.875,-283299.875,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_3/pytorch_2,MATCH
2_data_6000,1e-1,data_3,3,-283236.8125,-283236.84375,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_3/pytorch_3,MATCH
2_data_6000,1e-1,data_3,4,-282808.28125,-282808.25,-0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_3/pytorch_4,MATCH
2_data_6000,1e-1,data_3,5,-283184.96875,-283185.0,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_3/pytorch_5,MATCH
2_data_6000,1e-1,data_4,1,-273046.6875,-273046.6875,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_4/pytorch_1,MATCH
2_data_6000,1e-1,data_4,2,-273500.34375,-273500.3125,-0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_4/pytorch_2,MATCH
2_data_6000,1e-1,data_4,3,-273090.5625,-273090.5625,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_4/pytorch_3,MATCH
2_data_6000,1e-1,data_4,4,-272452.75,-272452.75,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_4/pytorch_4,MATCH
2_data_6000,1e-1,data_4,5,-273328.46875,-273328.5,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_4/pytorch_5,MATCH
2_data_6000,1e-1,data_5,1,-269415.65625,-269415.65625,0.0,../1_solve/solution/2_data_6000/thr_1e-1/data_5/pytorch_1,MATCH
2_data_6000,1e-1,data_5,2,-270328.40625,-270328.4375,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_5/pytorch_2,MATCH
2_data_6000,1e-1,data_5,3,-269305.9375,-269305.96875,0.03125,../1_solve/solution/2_data_6000/thr_1e-1/data_5/pytorch_3,MATCH
